,Unnamed: 0,movie,lifetime_collection,opening_day,end_of_opening_weekend,end_of_week_1,end_of_week_2,end_of_week_3,end_of_week_4,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_15,day_18,day_19,day_22,day_29,day_14,day_16,day_17,day_20,day_21,day_23,day_24,day_25,day_26,day_27,day_28,day_30,end_of_opening_week,year
825,1287,Takkar,1.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.0
826,1288,Talvar,30.17,3.0,9.0,15.55,25.95,29.33,30.17,3.0,2.7,3.3,1.6,1.65,1.65,1.65,1.5,2.7,2.8,1.05,0.85,0.75,0.5,0.3,0.3,0.14,0.0,0.75,0.85,0.9,0.35,0.18,0.2,0.2,0.08,0.08,0.0,0.0,0.0,0,2015.0
827,1290,Tamanchey,1.46,0.22,0.66,1.3,0.0,0.0,0.0,0.22,0.44,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014.0
828,1292,Tank Cleaner,0.001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
829,1293,Tanu Weds Manu: Returns,150.8,8.85,38.15,70.02,116.68,136.64,0.0,8.85,13.2,16.1,8.9,8.2,7.7,7.07,6.65,9.4,12.25,5.15,4.65,4.35,2.7,2.15,2.0,1.09,2.05,4.21,4.18,5.4,1.88,1.65,1.75,2.26,0.85,0.85,0.8,0.75,0.0,0,0.0
830,1294,Tanvi the Great,1.82,0.37,1.27,1.7,1.82,0.0,0.0,0.37,0.43,0.47,0.12,0.11,0.1,0.1,0.02,0.03,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
831,1296,Te3n,19.08,2.61,11.13,16.34,18.59,19.01,19.06,2.61,3.97,4.53,1.43,1.38,1.28,1.14,0.3,0.51,0.64,0.8,0.0,0.0,0.06,0.11,0.0,0.05,0.01,0.0,0.1,0.11,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016.0
832,1297,Teen Patti,6.77,,3.84,6.11,0.0,0.0,0.0,3.84,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
833,1299,Tees Maar Khan,60.91,13.0,38.25,49.75,0.0,0.0,0.0,13.0,25.25,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
834,1301,Tejas,4.14,1.2,3.3,3.98,4.14,0.0,0.0,1.2,1.1,1.0,0.31,0.15,0.12,0.1,0.04,0.04,0.04,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
835,1302,Tera Kya Hoga Lovely,0.1,,,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
836,1303,Teraa Surroor,14.15,1.79,6.46,11.38,14.15,0.0,0.0,1.79,2.09,2.58,1.38,1.27,1.18,1.09,0.37,0.43,0.66,0.38,0.37,0.32,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
837,1304,Tere Bin Laden,7.94,0.9,3.74,5.61,0.0,0.0,0.0,0.9,2.84,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
838,1305,Tere Bin Laden: Dead or Alive,2.93,0.54,1.76,2.86,2.91,0.0,0.0,0.54,0.57,0.65,1.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
839,1306,Tere Mere Phere,0.65,,,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
840,1307,Tere Naal Love Ho Gaya,20.08,1.9,7.8,13.0,0.0,0.0,0.0,1.9,5.9,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
841,1308,Teri Baaton Mein Aisa Uljha Jiya,80.88,7.02,26.52,41.97,63.27,72.57,77.66,7.02,9.5,10.0,3.25,3.2,6.0,3.0,3.0,5.0,6.0,2.0,1.85,1.7,2.25,0.8,0.75,0.6,0.45,1.55,2.25,2.25,0.7,0.5,1.2,1.5,0.5,0.45,0.44,0.4,0.61,0,0.0
842,1315,Thamma,124.16,23.11,86.89,101.09,116.69,122.64,123.93,23.11,18.23,12.15,9.5,12.2,11.7,3.8,4.6,3.0,2.8,2.35,3.75,4.0,1.75,0.9,1.55,0.6,0.15,1.25,1.5,1.0,1.6,0.5,0.4,0.4,0.18,0.28,0.4,0.1,0.1,0,2025.0
843,1316,Thandel,0.48,0.1,0.3,0.48,0.0,0.0,0.0,0.1,0.1,0.1,0.05,0.05,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025.0
844,1318,Thank God,34.89,8.1,28.78,32.79,34.54,34.89,0.0,8.1,6.0,4.15,3.3,3.48,3.75,1.2,1.12,0.92,0.77,0.25,0.4,0.45,0.0,0.35,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
845,1319,Thank You,46.57,5.0,18.5,30.5,0.0,0.0,0.0,5.0,13.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
846,1320,Thank You for Coming,7.33,1.0,3.48,5.33,7.33,0.0,0.0,1.0,1.22,1.26,0.65,0.5,0.4,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
847,1321,Thanks Maa,0.11,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
848,1322,Thappad,30.61,2.89,13.98,21.51,30.16,0.0,0.0,2.89,4.59,6.5,2.09,2.04,1.88,1.52,0.91,1.88,2.15,1.1,1.48,0.64,0.2,0.04,0.0,0.0,0.0,0.49,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2020.0
849,1324,The Attacks of 26/11,13.6,1.45,5.5,8.0,0.0,0.0,0.0,1.45,4.05,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
850,1325,The Bengal Files,11.75,1.5,5.25,11.75,0.0,0.0,0.0,1.5,1.85,1.9,0.75,0.6,0.6,0.6,0.8,0.9,1.0,0.35,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
851,1326,The Bhootnii,6.1,0.6,3.2,4.2,6.0,0.0,0.0,0.6,0.85,0.87,0.88,0.31,0.27,0.22,0.2,0.35,0.4,0.5,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
852,1328,The Body,3.47,0.66,2.36,3.44,3.47,0.0,0.0,0.66,0.85,0.85,0.29,0.28,0.27,0.24,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
853,1331,The Dirty Picture,80.0,9.54,32.7,52.5,0.0,0.0,0.0,9.54,23.16,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
854,1332,The Film Emotional Atyachar,0.98,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
855,1333,The Final Exit,0.1,,,0.1,0.0,0.0,0.0,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
856,1334,The Forest,0.11,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
857,1335,The Ghazi Attack,20.3,1.65,6.7,11.85,16.67,19.02,19.84,1.65,2.25,2.8,1.55,1.5,1.1,1.0,0.9,1.05,1.25,1.62,0.0,0.0,2.35,0.0,0.0,0.82,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
858,1336,The Girlfriend,0.48,0.05,0.23,0.38,0.48,0.0,0.0,0.05,0.08,0.1,0.04,0.05,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
859,1338,The Hundred Bucks,0.03,,,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
860,1339,The Japanese Wife,0.49,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
861,1340,The Kashmir Files,252.9,3.55,27.15,97.3,207.33,238.28,248.23,3.55,8.5,15.1,15.05,18.0,19.05,18.05,19.15,24.8,26.2,12.4,10.25,10.03,4.5,3.1,2.75,1.5,0.5,7.2,7.6,8.75,2.25,2.0,2.25,3.0,1.0,0.8,0.75,0.65,0.85,0,0.0
862,1341,The Kerala Story,242.2,8.05,35.49,81.14,171.72,213.57,231.72,8.05,11.01,16.43,10.03,11.07,12.01,12.54,12.35,19.5,23.75,10.3,9.65,8.03,6.6,4.5,3.5,2.5,1.05,7.0,9.25,11.5,3.4,3.1,4.25,4.75,1.85,1.8,1.6,1.5,1.4,0,0.0
863,1342,The Lady Killer,0.01,0.003,,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
864,1343,The Legacy of Jineshwar,0.05,,,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
865,1345,The Lunchbox,20.19,1.25,7.1,11.62,18.87,0.0,0.0,1.25,2.6,3.25,1.19,1.15,1.12,1.06,0.95,1.91,2.15,0.55,0.7,0.72,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
866,1347,The Purvanchal Files,0.02,,,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
867,1348,The Secret of Devkaali,0.25,,,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
868,1349,The Shaukeens,28.0,5.12,18.52,18.88,0.0,0.0,0.0,5.12,6.35,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
869,1351,The Tashkent Files,17.21,0.4,2.2,3.5,7.72,11.49,14.35,0.4,0.8,1.0,0.35,0.38,0.3,0.27,0.5,0.75,1.05,0.46,0.58,0.43,0.45,0.42,0.42,0.35,0.25,0.45,0.7,0.85,0.58,0.35,0.65,0.76,0.28,0.25,0.28,0.29,0.4,0,0.0
870,1357,They Call Him OG,3.4,,,1.52,3.4,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
871,1359,Thoda Lutf Thoda Ishq,0.03,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
872,1360,Thodi Thodi Si Manmaaniyan,0.06,,,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
873,1361,Three of Us,0.3,,,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
874,1362,Thug Life,1.56,0.65,1.35,1.56,0.0,0.0,0.0,0.65,0.3,0.2,0.2,0.1,0.05,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
875,1364,Thugs of Hindostan,151.19,52.25,123.0,140.4,149.42,151.04,151.16,52.25,29.25,23.5,18.0,6.0,4.75,3.8,2.85,1.34,1.75,2.46,0.9,0.9,0.82,0.4,0.18,0.11,0.0,0.85,0.3,0.35,0.15,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.03,0,0.0
876,1366,Tiger 3,285.52,44.5,148.5,188.25,282.3,284.52,285.27,44.5,59.25,44.75,21.25,18.5,13.25,18.75,10.5,7.35,6.7,6.1,5.3,3.83,6.81,2.21,2.06,0.0,0.0,5.79,3.09,2.31,2.22,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0,0.0
877,1367,Tiger Zinda Hai,339.16,34.1,114.93,206.04,291.55,318.86,329.75,34.1,35.3,45.53,36.54,21.6,17.55,15.42,11.56,14.92,22.23,18.04,7.83,5.84,3.72,2.72,2.56,1.46,0.79,5.09,5.62,8.27,2.3,2.12,2.12,3.27,1.36,1.02,0.88,0.78,1.2,0,0.0
878,1371,Tipppsy,0.08,,,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
879,1372,Titoo MBA,0.1,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
880,1373,Toh Baat Pakki!,4.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
881,1374,Toilet: Ek Prem Katha,134.22,13.1,51.45,96.05,124.4,131.6,133.6,13.1,17.1,21.25,12.0,20.0,6.5,6.1,4.0,6.75,8.25,2.6,2.5,2.25,1.0,2.5,0.0,2.0,0.5,2.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
882,1375,Toolsidas Junior,0.01,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
883,1376,Toonpur Ka Superrhero,3.55,0.44,1.4,2.37,0.0,0.0,0.0,1.4,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
884,1378,Toss,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017.0
885,1379,Total Siyapaa,5.94,1.11,4.09,5.77,0.0,0.0,0.0,1.11,1.43,1.55,0.48,0.44,0.4,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
886,1380,Traffic,3.75,0.4,1.98,3.15,3.54,3.72,3.75,0.4,0.66,0.92,1.17,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016.0
887,1380,Traffic,3.75,0.4,1.98,3.15,3.54,3.72,3.75,0.4,0.66,0.92,1.17,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011.0
888,1381,Trahimam,0.005,,,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.0
889,1385,Trump Card,0.02,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
890,1387,Tu Meri Poori Kahani,0.08,,,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
891,1388,Tubelight,119.26,21.15,64.77,106.86,118.51,119.19,119.26,21.15,21.17,22.45,19.09,12.0,6.5,4.5,8.25,0.0,0.0,3.4,0.0,0.0,0.68,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017.0
892,1388,Tubelight,119.26,21.15,64.77,106.86,118.51,119.19,119.26,21.15,21.17,22.45,19.09,12.0,6.5,4.5,8.25,0.0,0.0,3.4,0.0,0.0,0.68,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017.0
893,1389,Tum Milo Toh Sahi,3.52,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
894,1390,Tumbbad,13.57,0.65,3.25,5.85,8.99,10.89,12.32,0.65,1.15,1.45,0.7,0.72,0.72,0.46,0.46,0.7,0.74,0.35,0.31,0.3,0.2,0.18,0.18,0.18,0.37,0.28,0.45,0.5,0.18,0.21,0.31,0.34,0.13,0.17,0.2,0.1,0.0,0,2018.0
895,1391,Tumhari Sulu,36.15,2.87,12.87,19.78,29.27,34.14,35.54,2.87,4.61,5.39,1.84,1.85,1.67,1.55,1.25,2.35,2.81,0.82,0.81,0.72,0.52,0.4,0.41,1.4,0.55,0.73,1.3,1.4,0.49,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
896,1392,Tumko Meri Kasam,0.5,,,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
897,1394,Turning 30!!!,1.16,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
898,1395,Turning Point,0.002,,,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
899,1396,Tutak Tutak Tutiya,4.51,0.61,2.41,4.36,4.5,4.51,0.0,0.61,0.8,1.0,1.95,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
900,1398,U R My Jaan,0.09,,,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
901,1401,UT69,0.25,0.05,,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
902,1402,Udaan,3.35,,1.25,2.5,0.0,0.0,0.0,1.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
903,1403,Udaipur Files,0.63,0.12,0.42,0.63,0.0,0.0,0.0,0.12,0.15,0.15,0.07,0.06,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
904,1404,Ufff Yeh Siyapaa,0.05,,,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
905,1405,Ujda Chaman,10.51,1.75,7.0,10.0,10.5,10.51,0.0,1.75,2.5,2.75,0.9,0.8,0.7,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
906,1406,Ulajh,8.3,1.0,4.6,6.55,8.3,0.0,0.0,1.0,1.7,1.9,0.5,0.5,0.5,0.45,0.3,0.5,0.55,0.13,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
907,1409,Ungli,19.47,3.6,12.8,19.15,0.0,0.0,0.0,3.6,4.15,5.05,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014.0
